DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,48186619.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45570226.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45575173.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45591135.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45594711.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45612208.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45613840.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45628086.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45634585.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45649787.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45654715.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45670067.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45674536.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45688874.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45693870.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45708136.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45713136.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45730270.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45732155.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45744390.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45751418.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45769149.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45772049.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45772681.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45790123.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45792751.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45806252.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45825962.aspx
